player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Jatius Geer,144047,ED,S CAROLINA,9,4,0,,1,0,289,0,0,61.6,73.4,15.3,68.6,75.8,81.8,0,6,0,0,,0.0,0,0,1,0.0,0,2,0,0,0,2,86,86,0,1,81,4,0,0,43,41,0,4,5,0,0,8,0,0,0,
Terry Lockett Jr.,144053,DI,JAMES MAD,12,3,1,,0,0,197,0,0,59.5,69.2,79.4,59.9,74.9,61.9,0,2,0,0,,11.1,1,0,0,0.0,0,0,0,0,0,1,133,132,3,103,2,24,0,1,80,52,0,4,5,0,0,2,0,0,0,
Derek McDonald,144059,LB,SYRACUSE,11,12,0,81.8,0,1,304,0,0,69.4,65.3,81.3,59.9,60.7,56.6,2,1,0,0,20,16.9,10,0,0,103.0,18,0,0,265,1,164,355,32,0,1,30,1,0,323,24,167,57,18,37,1,22,3,1,112,84,6.2
Chase Simmons,144067,ED,SYRACUSE,11,4,0,,1,0,304,0,0,66.0,54.5,14.0,55.4,55.5,41.2,1,3,0,0,,22.2,4,0,3,0.0,0,0,0,0,0,0,301,301,0,3,244,54,0,0,150,151,0,9,10,2,0,4,0,0,0,
Mattheus Carroll,144071,ED,KENT STATE,10,3,0,,0,0,201,0,0,60.0,63.3,85.4,56.6,65.3,81.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,1,209,208,0,0,205,3,0,1,84,124,0,6,7,2,0,0,0,0,0,
Miles Ellis,144075,CB,VA TECH,1,0,0,,0,0,337,0,0,61.2,62.0,67.3,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
Will Johnson,144083,LB,VA TECH,1,1,0,,0,0,337,0,0,,70.9,69.2,,68.7,76.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,5,0,0,5,0,0,0,0,0,0,5,0,5,0,0,1,0,0,0,0,0,0,
Jaylen Jones,144085,S,VA TECH,12,10,0,48.7,0,0,337,0,0,61.8,65.2,87.4,65.4,69.9,78.5,0,1,0,3,43,9.3,4,6,2,40.9,19,0,0,268,5,349,628,5,0,0,5,0,148,623,8,271,201,8,29,0,39,1,1,203,86,10.7
Jaden Keller,144086,LB,VA TECH,12,16,1,73.7,0,0,337,2,0,56.0,58.0,44.3,68.0,58.3,66.5,3,9,0,0,41,12.5,10,0,1,99.2,14,0,0,461,3,231,502,3,0,0,3,0,2,499,38,233,32,24,54,2,19,12,0,163,123,11.6
Keli Lawson,144087,LB,VA TECH,11,7,2,66.7,0,0,337,0,0,54.1,60.6,81.9,64.4,65.2,63.6,0,5,0,1,45,12.5,6,1,0,104.7,10,0,0,219,4,133,276,13,0,0,13,0,4,263,33,110,36,16,35,2,15,5,2,127,89,12.7
CJ McCray,144091,ED,VA TECH,6,0,0,,0,0,337,0,0,61.5,51.8,2.8,56.9,54.1,71.5,0,1,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,2,64,64,0,0,61,3,0,0,23,39,0,1,1,0,0,1,0,0,0,
Jayden Jennings,144092,LB,VA TECH,2,0,0,,0,0,337,0,0,,67.2,70.0,,64.9,,0,0,0,0,,,0,0,0,0.0,0,0,0,3,0,0,4,1,0,0,1,0,0,3,0,4,0,0,0,0,0,0,0,0,0,
Jorden McDonald,144093,ED,VA TECH,2,1,0,,0,0,337,0,0,,65.0,75.7,63.8,62.6,73.0,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,20,20,0,3,17,0,0,0,8,12,0,0,0,0,0,1,0,0,0,
Cole Nelson,144096,ED,VA TECH,12,11,0,,0,1,337,1,0,65.2,64.7,87.5,56.5,68.1,74.2,3,12,0,0,,6.5,2,0,0,0.0,0,3,0,0,0,2,462,461,0,2,432,27,0,1,250,210,0,14,18,0,0,18,0,0,0,
Jalen Stroman,144106,S,VA TECH,1,1,0,,0,0,337,0,0,62.5,56.0,73.5,,51.4,64.9,0,0,0,0,,20.0,1,0,0,0.0,0,0,0,10,0,5,22,1,0,0,1,0,8,21,0,17,3,1,3,0,0,0,0,0,0,
Barrett Carter,144109,LB,CLEMSON,13,12,5,67.6,0,0,140,1,0,47.3,66.1,63.0,69.9,78.6,70.5,2,10,0,0,44,12.0,10,2,2,121.6,25,4,0,561,11,361,751,108,0,0,108,0,0,643,80,310,71,41,61,7,37,16,3,321,242,12.8
Cade Denhoff,144114,ED,CLEMSON,13,6,0,50.0,0,0,140,1,0,48.9,55.6,61.7,57.5,57.6,54.4,0,9,0,0,12,23.1,3,0,1,68.8,1,2,0,0,0,10,327,327,2,0,297,28,0,0,179,138,0,4,4,1,2,11,0,12,3,12.0
Armon Mason,144124,ED,CLEMSON,9,1,0,,0,0,140,0,0,62.1,69.1,81.6,67.7,65.2,78.6,3,5,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,4,104,104,0,1,95,8,0,0,54,46,0,6,6,3,0,8,0,0,0,
Andrew Mukuba,144129,S,TEXAS,12,12,0,44.4,0,0,311,0,0,89.7,88.8,86.2,68.0,66.7,64.4,1,0,0,4,25,16.4,9,6,0,15.5,8,0,0,86,2,269,480,0,0,0,0,0,343,480,6,205,49,12,34,2,18,1,0,69,15,8.6
Payton Page,144131,DI,CLEMSON,13,11,1,,0,0,140,0,0,69.5,73.5,32.0,67.9,74.5,30.3,0,21,1,1,,21.6,8,0,3,0.0,0,1,0,0,0,1,520,520,70,391,7,52,0,0,300,219,0,12,18,2,0,22,0,0,0,
Zaire Patterson,144132,ED,CLEMSON,5,0,0,,0,0,140,0,0,60.0,60.1,76.1,54.0,65.0,71.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,26,26,4,6,16,0,0,0,16,9,0,1,1,0,0,0,0,0,0,
Jaylin Alderman,144145,LB,MIAMI FL,11,7,0,87.5,0,0,220,0,0,60.8,69.5,8.3,59.5,78.2,58.8,0,1,0,0,20,14.8,4,0,1,96.9,7,1,0,191,0,91,215,18,0,0,18,0,0,197,20,104,6,16,16,2,8,2,0,58,49,8.3
Caleb Banks,144146,DI,FLORIDA,12,5,1,,0,2,163,1,0,63.3,73.0,62.1,73.2,67.9,40.4,4,21,0,0,,26.1,6,0,1,0.0,0,4,0,1,0,0,422,421,4,313,13,91,0,1,233,189,0,13,12,2,0,29,0,0,0,
Victoine Brown,144147,DI,GA STATE,3,1,0,,0,0,175,0,0,,46.4,73.7,59.4,46.8,70.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,19,19,0,7,4,8,0,0,2,17,0,0,0,0,0,0,0,0,0,
Ryheem Craig,144151,ED,E CAROLINA,12,16,0,66.7,1,0,156,1,0,59.0,66.3,0.0,75.6,67.2,53.1,1,15,0,0,17,18.4,9,1,5,108.7,8,1,0,66,0,88,461,355,0,1,349,5,0,106,152,221,40,9,24,1,12,17,1,67,30,8.4
Derrick Edwards,144153,CB,CHARLOTTE,5,0,0,0.0,0,0,136,0,0,53.5,57.6,74.8,,65.4,72.2,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,1,24,6,26,1,0,0,1,0,0,25,0,20,0,1,1,0,1,0,0,0,0,
Ashton Gillotte,144154,ED,LOUISVILLE,12,10,0,,0,0,210,0,0,71.2,87.8,44.0,89.9,78.0,71.6,11,41,0,0,,11.9,5,0,3,0.0,0,5,0,7,0,2,632,625,0,32,477,116,0,7,363,267,0,23,27,6,0,57,0,0,0,
Jackson Hamilton,144157,LB,GA TECH,10,5,0,70.6,0,0,176,1,0,49.2,53.7,26.3,50.0,64.7,74.0,0,0,0,0,21,7.4,2,0,1,87.1,12,0,0,191,2,137,269,39,0,0,39,0,2,230,24,108,35,10,20,0,17,0,0,107,75,8.9
Benjamin Perry,144172,LB,LOUISVILLE,12,5,0,84.2,0,0,210,0,0,58.4,63.0,84.6,69.8,66.9,42.2,1,2,0,0,63,26.3,10,1,1,111.4,16,1,0,118,1,164,307,40,0,0,40,0,3,267,20,123,145,17,23,1,19,4,0,204,126,12.8
TJ Quinn,144173,LB,LOUISVILLE,12,20,0,73.0,0,0,210,0,0,68.1,69.1,56.8,58.0,70.2,77.0,4,3,0,0,32,8.5,7,0,1,96.1,27,2,0,510,2,323,672,43,0,0,43,0,0,629,43,306,117,29,55,3,37,9,1,215,138,8.0
Kani Walker,144177,CB,OKLAHOMA,11,2,0,45.2,0,0,261,0,0,56.4,59.2,83.7,54.4,69.5,64.0,0,0,0,1,66,13.8,4,6,0,83.1,14,0,0,36,379,224,424,6,0,0,6,0,2,418,2,198,1,9,23,2,31,0,2,263,98,18.8
Anthony Borriello,144180,S,WAKE,1,0,0,,0,0,339,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Quincy Bryant,144181,LB,WAKE,12,15,0,76.5,0,2,339,0,0,86.7,84.8,81.7,73.0,78.3,63.3,1,5,0,1,16,13.8,8,0,0,62.9,13,0,0,288,0,176,363,35,0,0,35,0,0,328,24,163,40,20,35,4,17,6,0,88,66,6.8
Trey Gooden,144189,DI,USF,12,11,1,,0,0,327,2,0,58.4,82.2,48.1,72.1,87.9,67.6,6,22,0,0,,7.4,2,0,2,0.0,0,2,0,0,0,0,512,512,11,308,35,158,0,0,291,221,0,14,14,6,0,30,0,0,0,
Dylan Hazen,144192,LB,WAKE,12,23,0,83.6,0,0,339,1,0,57.7,69.8,54.2,71.9,80.3,75.7,3,7,0,1,33,9.3,8,0,1,93.8,46,1,0,566,4,364,667,17,0,0,17,0,1,650,33,270,79,25,55,5,55,11,0,458,246,10.0
Zach Igwebe,144194,HB,WAKE,1,0,0,,0,0,339,0,0,,62.0,60.0,,60.0,73.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,
DaShawn Jones,144195,CB,ALABAMA,12,4,0,63.2,0,1,103,0,0,66.7,70.1,82.6,70.8,77.6,80.1,0,0,0,0,31,5.0,1,2,0,94.2,12,1,0,19,162,138,249,0,0,0,0,0,0,249,3,108,68,5,15,2,19,1,1,100,28,8.3
Zach Lohavichan,144196,DI,WAKE,11,4,1,,0,0,339,0,0,60.0,66.4,83.8,59.8,68.0,68.5,0,5,0,0,,7.1,1,0,0,0.0,0,1,0,1,0,0,335,334,87,232,0,15,0,1,181,154,0,9,9,1,0,6,0,0,0,
Evan Slocum,144208,S,WAKE,12,17,0,76.5,0,0,339,1,0,77.8,72.1,88.1,,55.2,71.8,0,0,0,1,25,13.0,12,1,0,93.1,26,0,0,222,6,428,706,7,0,0,7,0,281,699,0,278,190,19,63,1,34,0,1,243,107,9.3
BJ Williams,144214,ED,WAKE,12,11,0,,0,0,339,2,0,71.8,69.6,86.3,57.0,72.5,86.9,2,3,0,0,,0.0,0,0,0,0.0,0,1,0,4,0,27,351,339,0,13,258,68,0,12,164,160,8,12,16,1,0,6,0,0,0,
Jack Dingle,144217,LB,CINCINNATI,12,12,1,82.6,0,0,138,0,0,49.1,57.9,86.6,62.6,65.0,46.5,2,4,0,0,76,18.0,9,1,0,147.7,19,1,0,357,1,229,474,48,0,0,48,0,2,426,29,216,66,10,29,0,23,7,2,302,213,15.9
Rob Jackson,144224,ED,CINCINNATI,10,6,0,,0,0,138,0,0,63.9,53.6,61.0,52.4,53.9,81.3,0,8,0,0,,0.0,0,0,1,0.0,0,1,0,0,0,0,364,364,0,34,201,129,0,0,179,185,0,4,7,0,0,9,0,0,0,
Myles Montgomery,144232,HB,UCF,1,0,0,,0,0,323,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Armorion Smith,144238,S,MICH STATE,4,0,0,100.0,0,0,223,0,0,38.4,41.7,0.0,,61.5,36.9,0,0,0,0,37,40.0,2,0,1,118.8,2,0,0,20,0,27,58,2,0,0,2,0,29,56,0,31,7,0,3,0,2,0,0,57,2,28.5
Bryon Threats,144240,S,UCF,3,2,0,100.0,0,0,323,1,0,75.4,71.8,77.1,67.3,58.1,59.4,0,0,0,0,4,18.2,2,0,0,79.2,2,1,0,45,0,40,73,0,0,0,0,0,18,73,3,30,9,6,7,0,2,1,0,6,8,3.0
Jah-Mal Williams,144241,ED,TROY,11,5,0,100.0,0,0,318,1,0,73.9,65.9,89.2,52.0,66.1,60.1,1,10,0,0,14,18.8,6,0,1,79.2,5,0,0,66,0,80,394,277,0,0,277,0,0,117,116,198,50,13,21,2,5,11,0,14,27,2.8
Jalen Emery,144247,CB,HOUSTON,4,0,0,0.0,0,0,182,0,0,68.8,64.8,76.8,59.5,52.6,26.9,0,0,0,0,,50.0,2,1,0,39.6,0,0,0,0,35,16,40,3,0,0,3,0,2,37,1,23,0,0,2,0,1,0,0,0,0,
Jalen Garner,144248,LB,HOUSTON,12,7,0,50.0,0,0,182,0,0,64.3,72.2,80.5,79.3,67.9,74.5,1,5,0,1,17,10.0,2,1,0,19.4,3,0,0,131,1,52,146,4,0,0,4,0,0,142,18,76,10,7,11,0,6,6,0,22,11,7.3
Demarcus Griffin-Taylor,144249,CB,LA TECH,12,6,0,68.2,1,0,208,2,0,71.8,71.6,87.0,56.7,66.5,55.4,0,0,0,0,49,18.8,12,3,1,112.1,45,0,0,37,688,390,753,27,0,0,27,0,0,726,3,360,1,20,46,1,66,0,4,523,200,11.6
Garfield Lawrence,144252,DI,HOUSTON,1,0,0,,0,0,182,0,0,,36.8,69.7,57.1,42.6,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,7,7,0,1,1,5,0,0,3,4,0,0,0,0,0,0,0,0,0,
Zy Brockington,144261,DI,AKRON,7,2,0,,0,0,102,0,0,59.3,62.9,13.4,53.6,73.6,58.9,1,1,0,0,,7.7,1,0,2,0.0,0,1,0,1,0,1,201,200,23,140,6,31,0,1,101,99,0,9,10,1,0,3,0,0,0,
Bryce Edmondson,144264,LB,MEMPHIS,9,5,0,75.0,0,0,218,0,0,37.6,46.8,79.7,56.7,57.1,45.7,0,9,0,0,23,25.9,7,0,0,99.0,9,2,0,135,1,97,203,41,0,0,41,0,1,162,24,82,25,5,15,0,12,11,0,99,56,11.0
Tyrell Raby,144277,CB,MIDDLE TN,10,1,0,56.5,0,0,224,0,0,63.7,64.5,82.8,60.0,65.9,52.1,0,0,0,0,50,20.8,5,5,2,123.9,13,0,0,25,301,161,334,0,0,0,0,0,1,334,1,172,6,6,18,0,23,0,3,194,63,14.9
Greg Rubin,144280,S,MEMPHIS,12,20,0,69.0,1,3,218,0,0,66.8,68.9,87.7,58.3,73.2,57.0,3,10,0,0,39,18.0,16,6,2,133.1,29,0,0,317,0,445,723,64,0,0,64,0,217,659,40,238,125,17,53,4,42,13,5,342,151,11.8
Cameron Smith,144281,S,TCU,7,4,0,75.0,0,0,305,0,0,69.6,66.7,81.3,60.0,58.4,57.8,0,0,0,0,28,18.5,5,1,0,92.4,9,0,0,81,1,101,177,2,0,0,2,0,59,175,1,75,33,11,18,1,12,0,0,80,52,8.9
Braunson White,144287,LB,MEMPHIS,2,1,0,,0,0,218,0,0,,63.4,60.8,,62.4,74.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,
William Whitlow Jr.,144288,ED,MEMPHIS,12,3,1,,0,1,218,0,0,69.5,74.7,85.7,65.3,76.4,72.0,5,20,0,0,,10.0,2,0,0,0.0,0,6,0,0,0,6,470,468,0,141,244,83,0,2,305,159,2,15,15,3,0,31,0,0,0,
Marcus Bleazard,144293,LB,NAVY,10,5,0,55.6,0,0,237,1,0,50.3,63.1,0.0,60.1,78.8,79.9,0,1,0,0,25,4.3,1,0,1,77.1,5,0,0,127,0,65,139,4,0,0,4,0,0,135,9,65,8,10,17,0,9,1,0,62,16,12.4
Randy Franklin,144307,S,CHARLOTTE,5,2,0,100.0,0,0,136,0,0,64.6,64.0,76.1,56.2,63.5,65.7,0,0,0,0,2,16.7,2,0,0,79.2,1,0,0,38,0,13,74,7,0,0,7,0,5,67,3,58,24,4,8,1,1,0,0,2,7,2.0
Kyle Jacob,144318,LB,NAVY,12,33,1,75.0,0,0,237,0,0,60.8,68.8,5.1,51.4,80.0,76.9,3,11,0,3,32,9.6,11,1,3,58.3,21,0,0,588,0,302,689,55,0,0,55,0,6,634,79,308,40,36,70,4,28,14,0,224,98,10.7
Rayuan Lane III,144326,S,NAVY,12,16,0,50.0,0,3,237,1,0,89.1,84.5,0.0,67.8,71.8,57.7,1,0,1,2,45,17.3,13,4,7,74.1,16,0,0,299,3,410,749,11,0,0,11,0,334,738,4,335,102,15,46,1,32,1,3,193,62,12.1
Elias Larry,144327,CB,COLO STATE,12,1,0,64.3,0,0,144,0,0,63.0,65.5,85.3,60.0,74.4,56.3,0,0,0,1,57,20.5,9,4,1,109.3,36,0,0,15,545,348,582,7,0,0,7,0,4,575,1,233,11,9,34,3,56,0,4,501,193,13.9
Dashaun Peele,144335,CB,NAVY,12,9,0,53.8,1,0,237,0,0,86.1,84.3,84.6,77.3,69.1,66.1,0,0,2,5,44,13.0,6,4,1,38.1,21,2,0,108,552,368,668,6,0,0,6,0,2,662,7,293,0,15,31,2,39,2,1,208,71,9.9
Colin Ramos,144338,LB,NAVY,12,31,0,78.4,0,1,237,0,0,82.1,87.1,89.5,69.9,83.3,85.8,5,8,0,0,22,6.8,8,3,0,91.7,29,3,0,592,0,336,750,73,0,0,73,0,6,677,80,334,79,43,78,6,37,16,0,222,128,7.7
Justin Reed,144339,ED,NAVY,12,8,1,,0,1,237,0,0,54.3,66.8,74.1,68.6,63.0,62.6,12,18,0,0,,14.0,6,0,1,0.0,0,6,1,0,0,7,628,628,0,9,517,102,0,0,343,278,0,25,29,4,0,36,0,0,0,
Jordan Sanders,144342,ED,NAVY,8,3,0,,0,0,237,1,0,65.4,70.1,81.5,60.5,71.4,53.5,1,1,0,0,,25.0,1,0,0,0.0,0,0,0,3,0,11,61,54,0,0,54,0,0,7,18,32,4,0,0,0,0,2,0,0,0,
Mbiti Williams Jr.,144352,S,NAVY,12,14,0,67.4,1,0,237,0,0,46.0,55.0,51.3,57.9,74.8,68.5,0,0,0,1,67,16.2,11,4,1,133.0,31,0,0,287,1,409,744,0,0,0,0,0,389,744,2,333,67,14,43,0,46,0,6,488,247,15.7
Roderick Daniels Jr.,144356,WR,SMU,1,0,0,,1,0,287,0,0,60.0,62.4,60.0,,,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Isaiah Nwokobia,144373,S,SMU,13,22,0,75.0,0,0,287,0,0,87.6,87.0,87.3,69.1,81.6,80.7,3,3,0,3,24,11.2,12,2,1,72.7,24,0,0,258,13,436,761,5,0,0,5,0,340,756,13,312,145,24,73,1,32,6,2,202,121,8.4
Justin Lynch,144392,HB,N ILLINOIS,2,0,0,,0,0,254,0,0,,60.2,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,
Jalen McMurray,144393,CB,TENNESSEE,13,0,0,64.7,0,0,307,0,0,77.7,76.4,82.3,60.0,65.0,61.6,0,0,0,0,24,15.4,2,4,0,81.7,11,0,0,19,226,151,264,6,0,0,6,0,1,258,1,112,12,3,11,0,17,0,0,105,24,9.5
Bobby Salla Jr.,144398,S,FIU,5,1,0,,0,0,166,0,0,67.3,65.8,78.8,60.0,61.3,37.6,0,0,0,1,,33.3,2,0,0,0.0,0,0,0,11,0,24,55,1,0,0,1,0,31,54,1,30,12,0,3,0,0,0,0,0,0,
Jalen Satchell,144399,DI,MICH STATE,11,2,0,,0,0,223,0,0,60.0,55.9,81.6,56.7,54.1,76.6,0,7,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,213,213,46,138,1,28,0,0,141,72,0,2,4,0,0,8,0,0,0,
Jadon Canady,144405,CB,OLE MISS,12,2,0,51.1,1,0,226,0,0,70.0,68.8,13.0,60.0,68.0,64.9,0,0,0,0,46,14.3,6,8,8,90.0,23,0,0,83,275,366,624,3,0,0,3,0,71,621,1,257,191,15,34,2,45,0,2,330,89,14.3
Elijah Champaigne,144407,DI,TULANE,10,0,1,,0,0,319,0,0,60.5,61.8,21.5,70.9,46.4,50.8,2,6,0,1,,25.0,1,0,1,0.0,0,1,0,0,0,0,117,117,16,24,2,75,0,0,79,38,0,4,3,1,0,9,0,0,0,
Keith Cooper Jr.,144409,ED,HOUSTON,12,8,2,,0,0,182,1,0,69.5,71.0,86.3,60.7,74.0,71.0,10,15,0,0,,10.6,5,0,0,0.0,0,4,0,3,0,1,627,622,4,23,251,344,0,5,343,283,0,25,34,6,0,29,0,0,0,
Devean Deal,144411,ED,TCU,12,13,1,87.5,0,1,305,0,0,66.4,72.1,50.7,69.4,72.6,70.1,1,16,0,0,27,14.8,8,1,2,123.2,14,5,0,162,1,109,581,380,0,3,375,2,0,201,209,263,37,21,33,3,16,22,1,137,89,9.8
Bailey Despanie,144413,S,TULANE,12,9,0,52.6,0,0,319,0,0,63.7,68.7,18.2,60.0,81.4,72.8,0,0,0,0,15,11.8,6,1,1,81.5,10,0,0,138,2,252,415,2,0,0,2,0,214,413,1,162,59,13,36,2,19,0,1,82,59,8.2
Mandel Eugene Jr.,144416,LB,TULANE,2,0,0,100.0,0,0,319,0,0,64.3,63.7,72.0,,58.5,75.7,0,0,0,0,10,0.0,0,0,0,108.3,1,0,0,14,0,9,14,0,0,0,0,0,0,14,0,5,0,1,2,0,1,0,0,10,9,10.0
Mike Lunz,144426,ED,TULANE,6,0,0,,0,0,319,0,0,61.4,61.7,81.5,62.2,58.4,34.2,2,0,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,3,63,61,0,0,59,2,0,2,29,31,2,1,1,1,0,2,0,0,0,
Tyree Carlisle,144443,CB,TULSA,9,7,0,54.8,1,0,320,0,0,49.3,52.6,0.0,74.2,72.0,81.2,0,0,0,0,78,5.9,2,1,3,132.3,17,1,0,39,313,203,361,3,0,0,3,0,2,358,2,156,4,12,25,2,31,1,5,334,125,19.6
Owen Ostroski,144450,ED,TULSA,12,11,0,,0,0,320,1,0,77.0,82.2,69.2,70.1,85.2,64.5,12,20,0,0,,13.9,5,0,1,0.0,0,1,0,1,0,1,482,480,23,65,362,30,0,2,274,207,0,18,20,7,0,33,0,0,0,
BJ Adams,144452,CB,UCF,9,6,0,51.4,1,0,323,0,0,69.5,69.2,25.0,,69.0,88.2,0,0,1,2,64,0.0,0,4,4,80.9,18,0,0,38,307,233,369,8,0,0,8,0,3,361,0,136,12,1,13,0,35,0,3,262,105,14.6
Matthew Alexander,144453,DI,UCF,12,10,1,,0,0,323,0,0,62.2,65.1,41.5,56.3,71.2,83.6,1,7,0,0,,0.0,0,0,2,0.0,0,0,0,2,0,0,409,406,24,351,16,15,0,3,224,185,0,15,20,3,0,8,0,0,0,
Cole Joyce,144459,LB,UTAH ST,9,2,0,85.7,0,0,329,0,0,72.5,71.9,0.0,61.8,71.3,86.0,0,0,0,0,16,0.0,0,0,1,101.2,6,1,0,89,0,53,110,4,0,0,4,0,2,106,8,49,15,9,10,2,7,1,0,58,53,9.7
Malachi Lawrence,144461,ED,UCF,11,5,1,100.0,0,1,323,1,0,58.4,69.4,71.0,73.4,60.7,50.5,4,19,0,0,10,30.0,6,0,1,100.0,2,5,0,10,0,13,468,458,0,6,441,11,0,10,278,177,0,11,9,1,2,28,0,16,6,8.0
William Wells,144470,S,UCF,3,0,0,,0,0,323,0,0,55.5,57.1,75.9,,59.8,26.8,0,0,0,0,,75.0,3,0,0,0.0,0,0,0,15,0,13,36,0,0,0,0,0,16,36,0,23,5,0,1,0,0,0,0,0,0,
Davon Hicks,144482,LB,GA SOUTHRN,10,9,0,63.6,0,0,174,0,0,58.1,59.7,82.4,53.7,62.6,60.2,0,4,0,0,29,15.8,9,0,0,100.2,14,0,0,249,0,170,359,26,0,0,26,0,2,333,28,161,82,19,39,1,22,4,1,158,96,11.3
Reggie Johnson II,144485,LB,USF,1,0,0,,0,0,327,0,0,62.3,65.0,72.2,58.5,63.9,73.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,10,0,7,11,1,0,0,1,0,0,10,2,2,0,1,1,0,0,0,0,0,0,
Lewai Mitchell,144489,CB,USF,1,0,0,100.0,0,0,327,0,0,49.5,56.8,74.3,69.1,60.0,,1,0,0,0,19,,0,0,0,118.8,1,0,0,0,0,7,11,0,0,0,0,0,0,11,2,2,11,0,0,0,1,1,0,19,1,19.0
Jaelen Stokes,144498,S,USF,9,3,0,100.0,0,0,327,0,0,64.3,66.1,84.2,55.5,68.4,60.7,1,2,0,0,36,15.4,2,0,0,118.8,3,1,0,73,2,51,143,36,0,0,36,0,20,107,12,80,10,4,8,1,3,4,0,39,32,13.0
Amer Amer,144502,LB,USF,1,0,0,,0,0,327,0,0,,60.1,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Caleb Parker,144503,ED,BAYLOR,11,5,0,70.0,0,0,118,0,0,46.8,47.9,87.3,54.2,49.3,64.7,0,1,0,0,41,6.3,1,2,1,138.3,7,0,0,18,0,49,189,104,0,0,104,0,0,85,20,120,66,4,10,1,10,1,1,107,21,15.3
Josh Cameron,144513,WR,BAYLOR,2,0,0,,0,0,118,0,0,,60.2,61.8,,60.0,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,
Devin Lemear,144522,S,BAYLOR,12,9,0,63.6,0,0,118,0,0,70.4,65.4,86.7,50.1,56.0,53.3,0,0,0,1,47,17.9,7,3,3,73.3,14,0,0,133,0,251,510,12,0,0,12,0,308,498,12,247,56,6,23,0,22,0,0,196,122,14.0
Tevin Williams III,144524,CB,BAYLOR,7,0,0,70.0,0,1,118,0,0,73.5,73.2,80.8,58.7,67.5,66.2,0,0,0,0,15,13.3,2,0,0,82.1,7,0,0,12,178,99,191,0,0,0,0,0,1,191,1,91,0,5,13,0,10,0,0,52,23,7.4
Jaden Maronen,144528,LB,BAYLOR,1,0,0,,0,0,118,0,0,,60.1,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Michael Mastrodicasa,144529,S,BAYLOR,2,0,0,,0,0,118,0,0,,60.7,67.8,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,0,4,0,0,0,0,0,3,4,0,4,0,0,0,0,0,0,0,0,0,
