player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Dante Daniels,183360,TE,NC STATE,12,74.3,0,248,59.6,36.7,61.6,0,3,31,41.3,38.8,91.9,2,4,1,142,0,1,3,191,31,80,0,3,111,172
Jared Roznos,169169,WR,AIR FORCE,7,75.9,0,101,53.3,,55.5,0,0,0,0.0,0.0,,1,0,0,142,0,0,0,187,0,45,0,0,142,14
Corey Kiner,86392,HB,CINCINNATI,12,26.9,0,138,84.9,47.4,56.4,2,5,93,35.0,35.6,96.2,1,7,0,142,0,0,0,527,100,281,0,0,42,0
Cam McCormick,41982,TE,MIAMI FL,12,63.7,0,220,54.3,57.9,55.7,0,1,14,16.1,14.7,96.4,1,1,0,142,0,0,0,223,14,95,0,0,128,183
Zeon Chriss-Gremillion,156733,QB,HOUSTON,11,35.3,0,182,60.8,,60.1,0,0,0,0.0,0.0,,1,0,0,142,0,0,0,402,0,178,0,0,142,0
PJ Wilkins,175798,G,CHARLOTTE,6,100.0,0,136,61.3,45.9,63.5,1,3,74,100.0,100.0,97.3,0,4,0,142,0,124,0,142,77,77,18,0,65,0
Devin Neal,144558,HB,KANSAS,12,24.8,0,198,87.9,44.8,58.9,0,5,56,21.5,22.2,95.5,0,5,0,142,0,0,0,573,60,270,0,0,82,0
Quali Conley,141259,HB,ARIZONA,12,26.2,1,109,73.2,66.6,66.1,3,3,115,32.7,33.6,95.7,1,8,2,142,0,0,0,542,124,369,0,0,18,9
Money Parks,131870,WR,UTAH,8,38.6,0,328,60.3,,51.0,0,0,0,0.0,0.0,,2,0,0,142,0,0,0,368,0,225,0,0,142,1
Dante Cephas,97665,WR,KANSAS ST,12,47.0,0,199,62.8,,61.3,0,0,0,0.0,0.0,,0,0,0,141,0,0,0,300,0,159,0,0,141,0
Bryant Wesco Jr.,183206,WR,CLEMSON,11,32.9,0,140,68.1,,57.0,0,0,0,0.0,0.0,,0,0,0,141,0,0,0,429,0,288,0,0,141,2
Charlie Pickard,146540,C,OREGON,11,100.0,0,264,53.0,70.6,47.8,0,0,66,100.0,100.0,98.5,0,1,1,141,132,1,2,141,75,75,0,1,66,1
Bralon Brown,146819,WR,MARSHALL,12,47.0,0,214,53.0,,47.8,0,0,0,0.0,0.0,,2,0,0,141,0,0,0,300,0,159,0,0,141,0
Ja'Cyais Credle,123740,WR,GA STATE,11,38.1,0,175,49.3,61.0,44.4,0,0,1,0.5,0.4,100.0,0,0,0,141,0,0,0,370,1,230,0,0,140,8
Shamar Rigby,190922,WR,PURDUE,12,42.8,0,273,56.6,,68.8,0,0,0,0.0,0.0,,0,0,0,140,0,0,0,327,0,187,0,0,140,1
CJ Donaldson,157372,HB,W VIRGINIA,12,31.0,1,343,72.7,44.6,49.5,0,7,61,28.1,29.1,94.3,1,7,0,140,0,0,0,452,69,237,0,0,71,0
Pofele Ashlock,158166,WR,HAWAII,11,24.6,0,180,59.3,,56.8,0,0,0,0.0,0.0,,2,0,0,139,0,0,0,564,0,425,0,0,139,0
Jadon Jackson,97800,WR,KANSAS ST,11,44.7,0,199,56.9,,50.1,0,0,0,0.0,0.0,,0,0,0,139,0,0,0,311,0,170,0,0,139,0
Izuchukwu Ozoh,158068,T,N ILLINOIS,8,96.5,0,254,42.8,77.6,44.3,0,0,26,86.7,86.1,100.0,1,0,0,139,0,2,25,144,31,36,0,3,108,110
Ja'Khi Douglas,122397,WR,FLORIDA ST,12,32.6,0,167,73.1,74.3,46.7,0,0,2,0.7,0.7,100.0,1,0,0,139,0,0,0,426,2,284,0,0,137,0
Caleb Medford,123090,WR,NEW MEXICO,11,41.1,0,241,64.6,,66.4,0,0,0,0.0,0.0,,1,0,0,139,0,0,0,338,0,199,0,0,139,0
Fred Farrier II,145441,WR,KENTUCKY,12,46.5,0,202,58.2,61.9,65.4,0,0,0,0.0,0.6,,0,0,0,139,0,0,0,299,1,160,0,0,138,1
Jacob De Jesus,174068,WR,UNLV,11,41.4,0,325,81.8,70.0,67.0,0,0,1,0.6,0.5,100.0,0,0,0,139,0,0,0,336,1,185,0,0,138,1
Bhayshul Tuten,150568,HB,VA TECH,11,26.4,0,337,77.4,47.7,56.0,0,1,49,20.7,20.8,96.9,0,2,1,138,0,0,0,522,51,245,0,0,87,0
Taji Hudson,123816,WR,JAMES MAD,9,66.7,0,197,54.9,64.5,78.3,0,0,2,2.9,2.8,100.0,0,0,0,138,0,0,0,207,2,71,0,0,136,1
Jackson Worley,172372,TE,TROY,8,80.2,0,318,57.3,64.4,48.1,0,0,11,25.6,24.4,100.0,0,0,0,138,0,0,0,172,11,45,0,0,127,145
Raheim Sanders,146626,HB,S CAROLINA,12,25.2,0,289,81.2,34.8,46.8,2,6,50,19.5,18.5,90.0,0,9,1,138,0,0,0,547,51,275,0,0,87,2
Vinny Sciury,130632,G,TEXAS TECH,2,100.0,0,315,62.6,74.8,61.4,0,2,85,100.0,100.0,98.8,1,2,0,138,0,137,0,138,88,88,0,0,50,1
Dalevon Campbell,101711,WR,S CAROLINA,11,56.1,0,289,76.6,,54.6,0,0,0,0.0,0.0,,1,0,0,138,0,0,0,246,0,108,0,0,138,1
Jake Johnson,158655,TE,N CAROLINA,12,76.2,1,245,45.8,65.8,44.9,0,1,10,22.2,20.4,95.0,1,1,0,138,0,0,2,181,11,54,0,0,127,112
Landen Thomas,183310,TE,FLORIDA ST,12,49.1,0,167,59.3,71.4,40.0,0,0,19,12.3,12.3,100.0,2,0,0,138,0,0,0,281,20,163,0,0,118,202
Justin Robinson,124036,WR,W VIRGINIA,10,43.5,0,343,67.6,,74.1,0,0,0,0.0,0.0,,0,0,0,137,0,0,0,315,0,178,0,0,137,0
Vaughn Blue,174921,HB,LIBERTY,11,64.9,0,206,55.4,28.9,41.1,0,1,4,8.5,11.5,87.5,0,1,0,137,0,0,0,211,6,52,0,0,131,0
Makai Hart,123314,T,UTSA,5,100.0,0,331,67.1,64.6,68.9,1,2,73,100.0,100.0,97.9,2,3,0,137,0,0,0,137,74,74,0,137,63,0
Tate Rodemaker,122414,QB,SO MISS,9,39.9,0,296,56.2,62.2,60.2,0,0,1,0.5,0.5,100.0,1,0,0,137,0,0,0,343,1,199,0,0,136,0
Mekhi Miller,157163,WR,MISSOURI,12,40.7,1,229,44.9,,61.9,0,0,0,0.0,0.0,,3,0,0,137,0,0,0,337,0,200,0,0,137,4
TreyShun Hurry,159085,WR,S JOSE ST,12,28.7,0,285,62.5,61.9,62.9,0,0,1,0.3,0.3,100.0,0,0,0,137,0,0,0,478,1,342,0,0,136,3
Jaden Greathouse,171085,WR,NOTRE DAME,13,38.9,0,258,71.6,,66.5,0,0,0,0.0,0.0,,0,0,0,137,0,0,0,352,0,215,0,0,137,7
Jayden Thomas,147485,WR,NOTRE DAME,13,55.9,0,258,63.9,,67.4,0,0,0,0.0,0.0,,1,0,0,137,0,0,0,245,0,107,0,0,137,13
Tyler Lawrence,186432,T,AIR FORCE,6,100.0,0,101,62.9,27.4,65.9,4,1,27,100.0,100.0,90.7,2,5,0,137,0,0,34,137,29,29,0,103,108,0
Jonathan Brady,156940,WR,CAL,12,30.5,0,130,64.4,,71.1,0,0,0,0.0,0.0,,0,0,0,136,0,0,0,446,0,305,0,0,136,0
Titus Lyons,156861,TE,TEXAS ST,12,65.4,0,314,52.8,50.4,58.0,0,0,7,9.7,8.9,100.0,1,0,0,136,0,0,1,208,7,79,0,1,129,129
Conner Weigman,158683,QB,TEXAS A&M,6,47.1,0,312,59.0,,60.0,0,0,0,0.0,0.0,,2,0,0,136,0,0,0,289,0,148,0,0,136,0
Deandre Marshall,158822,G,UTSA,8,100.0,0,331,57.2,65.2,56.5,0,2,75,100.0,100.0,98.7,1,2,0,136,0,0,0,136,79,79,136,0,57,0
Preston Fox,123418,WR,W VIRGINIA,11,46.7,0,343,54.4,,55.1,0,0,0,0.0,0.0,,0,0,0,136,0,0,0,291,0,154,0,0,136,0
Elijah Young,124223,HB,W KENTUCKY,12,25.0,0,346,77.0,54.2,51.8,0,1,66,22.4,23.5,97.7,1,2,1,136,0,0,0,545,73,310,0,0,63,0
Jake Schultz,99306,TE,OKLA STATE,12,66.0,0,262,54.2,78.1,60.7,0,0,19,23.5,23.3,100.0,1,0,0,136,0,0,0,206,21,90,0,0,115,108
Seth McGowan,122936,HB,NEW MEX ST,12,29.7,0,242,80.9,47.0,60.7,0,5,48,23.6,24.7,94.8,1,5,0,135,0,0,0,454,53,215,0,0,82,0
Judah Kaio,184168,G,HAWAII,4,100.0,0,180,50.3,40.1,49.0,1,3,87,100.0,100.0,97.7,1,4,0,135,0,135,0,135,91,91,0,0,44,0
Michael Smith,190237,TE,S CAROLINA,11,60.0,0,289,58.0,33.0,43.9,0,2,10,10.8,10.0,80.0,1,3,1,135,0,0,0,225,10,100,0,0,125,84
Chris Dawn Jr.,172326,WR,TEXAS ST,12,37.7,1,314,71.9,,43.8,0,0,0,0.0,0.0,,2,0,0,135,0,0,0,358,0,223,0,0,135,2
Dalton Carnes,173042,WR,N TEXAS,12,32.1,0,251,62.3,,54.8,0,0,0,0.0,0.0,,0,0,0,135,0,0,0,421,0,286,0,0,135,0
Gavin Williams,129488,HB,N ILLINOIS,12,27.8,0,254,71.9,52.8,54.2,0,0,67,24.5,25.4,100.0,0,0,0,135,0,0,0,485,73,287,0,0,62,10
Jarquez Hunter,146662,HB,AUBURN,12,24.7,0,115,81.5,51.1,50.6,0,5,86,29.0,29.4,94.8,0,7,2,134,0,0,0,542,91,310,0,0,43,1
Tate Carney,157522,HB,WAKE,12,44.4,0,339,68.2,27.6,52.9,2,8,112,58.6,58.8,91.1,0,15,5,134,0,0,0,302,120,204,0,0,14,1
Michael Phoenix II,183990,WR,SM HOUSTON,11,48.6,0,281,63.3,,71.4,0,0,0,0.0,0.0,,1,0,0,134,0,0,0,276,0,139,0,0,134,0
Desirrio Riles,175202,TE,E CAROLINA,12,57.8,0,156,51.6,50.5,55.0,0,2,23,20.0,21.0,91.3,1,3,1,134,0,0,0,232,26,124,0,0,108,98
Cody Smith,176132,T,BALL ST,3,100.0,0,117,43.9,35.0,48.5,1,8,89,100.0,100.0,92.7,0,11,2,133,0,0,0,133,95,95,0,132,38,1
Larry Johnson III,174729,T,TENNESSEE,5,100.0,0,307,58.3,68.3,54.3,1,0,50,100.0,100.0,99.0,1,1,0,133,0,0,133,133,54,54,0,0,79,0
Shamar Sandgren,129398,WR,S ALABAMA,12,35.8,0,288,54.0,,43.6,0,0,0,0.0,0.0,,3,0,0,133,0,0,0,371,0,237,0,0,133,0
Titus Mokiao-Atimalala,144464,WR,UCLA,9,31.0,1,324,65.3,,83.9,0,0,0,0.0,0.0,,1,0,0,133,0,0,0,429,0,295,0,0,133,1
Mookie Cooper,129742,WR,MISSOURI,7,40.5,0,229,53.0,,58.4,0,0,0,0.0,0.0,,0,0,0,133,0,0,0,328,0,194,0,0,133,8
Ja'Varrius Johnson,99223,WR,UCF,10,45.5,0,323,54.3,,62.1,0,0,0,0.0,0.0,,0,0,0,133,0,0,0,292,0,155,0,0,133,1
Ja'Mori Maclin,124211,WR,KENTUCKY,12,33.6,0,202,62.5,69.5,48.9,0,0,2,0.8,0.8,100.0,0,0,0,132,0,0,0,393,2,262,0,0,130,2
Jake Bailey,72158,WR,SMU,8,44.0,0,287,64.5,,70.9,0,0,0,0.0,0.0,,1,0,0,132,0,0,0,300,0,167,0,0,132,0
Marquis Johnson,175906,WR,MISSOURI,10,55.9,0,229,67.4,,57.0,0,0,0,0.0,0.0,,0,0,0,132,0,0,0,236,0,104,0,0,132,0
Mike Washington Jr.,145672,HB,NEW MEX ST,12,32.9,0,242,65.5,63.2,46.4,0,1,53,33.3,34.9,99.1,0,1,0,132,0,0,0,401,61,175,0,0,71,0
Jackson Canaan,128321,TE,S JOSE ST,12,31.1,0,285,53.9,77.1,44.5,0,0,2,0.7,0.7,100.0,0,0,0,132,0,0,0,424,2,294,0,0,130,73
Arlis Boardingham,157739,TE,FLORIDA,11,44.6,0,163,44.5,62.5,44.5,0,0,6,3.9,4.1,83.3,1,1,1,131,0,0,2,294,7,170,0,0,124,191
Devin McCuin,176494,WR,UTSA,7,37.0,0,331,71.7,,47.5,0,0,0,0.0,0.0,,1,0,0,131,0,0,0,354,0,220,0,0,131,2
Sam Scott,150701,HB,WYOMING,10,37.4,0,351,71.9,47.8,67.8,1,4,52,30.8,31.5,95.2,0,5,0,131,0,0,0,350,58,184,0,0,73,0
Sackett Wood Jr.,132974,TE,VIRGINIA,11,70.8,0,335,46.7,78.6,53.5,0,0,5,9.3,8.5,100.0,1,0,0,131,0,0,3,185,5,59,0,1,126,146
Luka Matamoros,188319,T,UTEP,4,100.0,0,330,46.2,28.6,56.8,3,8,84,100.0,100.0,91.1,1,13,2,130,0,0,42,130,88,88,0,86,42,1
William McCollum,170503,G,SM HOUSTON,10,100.0,0,281,53.5,32.9,54.9,0,1,56,100.0,100.0,99.1,0,1,0,130,0,43,0,130,57,57,83,4,73,0
Jared Brown,147081,WR,S CAROLINA,8,51.6,1,289,63.5,,55.9,0,0,0,0.0,0.0,,2,0,0,130,0,0,0,252,0,117,0,0,130,1
Samuel Brown,123410,WR,MIAMI FL,12,29.8,0,220,64.0,,76.1,0,0,0,0.0,0.0,,2,0,0,130,0,0,0,436,0,306,0,0,130,0
Cam Schurr,147312,TE,ARMY,12,77.8,0,114,71.0,68.7,50.4,0,0,1,2.9,5.1,100.0,0,0,0,130,0,0,0,167,2,39,0,0,128,64
Jabari Smith Jr.,169926,WR,FAU,10,41.5,0,165,68.2,,69.3,0,0,0,0.0,0.0,,0,0,0,129,0,0,0,311,0,182,0,0,129,1
Chris Mayo,123425,T,E MICHIGAN,4,100.0,0,160,45.1,55.1,48.8,2,2,54,100.0,100.0,94.4,2,5,1,129,0,0,126,129,60,60,0,1,69,2
Jamal Haynes,143918,HB,GA TECH,12,25.1,0,176,65.5,30.0,48.3,0,2,29,11.8,11.5,96.6,2,2,0,129,0,0,0,513,30,260,0,0,99,0
Joe Labas,144847,QB,C MICHIGAN,6,39.8,0,134,64.3,,60.4,0,0,0,0.0,0.0,,1,0,0,129,0,0,0,324,0,191,0,0,129,4
Deuce Alexander,176077,WR,WAKE,12,32.9,0,339,68.3,,58.1,0,0,0,0.0,0.0,,0,0,0,129,0,0,0,392,0,261,0,0,129,0
Christopher Toudle,99705,TE,W MICHIGAN,7,69.7,0,347,64.9,56.8,50.6,0,1,16,22.9,23.3,90.6,0,2,1,129,0,0,0,185,17,73,0,0,112,152
Jamauri Chislom,169938,TE,MEMPHIS,12,82.2,0,218,50.1,67.1,56.7,1,0,11,32.4,28.2,95.5,0,1,0,129,0,0,0,157,11,39,0,0,118,124
JJ Sparkman,123158,WR,UTSA,12,44.5,0,331,49.5,61.1,54.4,0,0,1,0.7,0.6,100.0,1,0,0,129,0,0,0,290,1,162,0,0,128,1
Riley Robell,172260,G,JAMES MAD,6,100.0,0,197,69.6,78.9,66.6,0,1,63,100.0,100.0,99.2,2,1,0,129,8,49,0,129,69,69,70,0,60,2
Hayden Eligon II,183694,WR,NWESTERN,9,45.1,1,256,51.9,,58.5,0,0,0,0.0,0.0,,1,0,0,128,0,0,0,284,0,156,0,0,128,0
Evan Poticher,189847,TE,MIDDLE TN,8,68.1,0,224,44.8,47.0,48.5,0,0,28,32.6,32.6,100.0,4,0,0,128,0,0,0,188,29,89,0,0,99,135
Decker DeGraaf,183635,TE,WASHINGTON,12,57.4,0,340,65.8,70.3,55.3,1,0,17,15.5,15.9,97.1,1,1,0,128,0,0,0,223,18,113,0,0,110,167
Eian Pugh,158224,WR,OHIO,10,66.3,0,259,58.9,,61.1,0,0,0,0.0,0.0,,0,0,0,128,0,0,0,193,0,65,0,0,128,0
Dylan Williams,184310,WR,JAMES MAD,11,64.3,0,197,59.5,,68.6,0,0,0,0.0,0.0,,1,0,0,128,0,0,0,199,0,71,0,0,128,0
Evan Dangler,169995,TE,USF,10,72.7,0,327,41.3,81.1,42.8,0,0,20,30.3,31.4,100.0,0,0,0,128,0,0,0,176,22,70,0,3,106,62
Qua Ashley,160363,HB,KENNESAW,12,31.1,1,200,65.6,40.8,56.0,1,3,60,27.3,27.9,95.0,1,5,1,128,0,0,0,412,64,229,0,0,64,1
Mason Myers,172201,C,ARK STATE,4,100.0,0,113,62.8,67.4,60.0,0,2,67,100.0,100.0,98.5,0,2,0,128,128,0,0,128,70,70,0,0,58,0
Kyle Ford,71304,WR,USC,12,43.0,0,326,63.4,,55.5,0,0,0,0.0,0.0,,1,0,0,128,0,0,0,298,0,170,0,0,128,2
Gabriel Arena,174774,T,BUFFALO,8,100.0,0,126,52.1,0.0,66.4,1,4,40,100.0,100.0,88.7,0,7,2,127,0,0,115,127,41,41,0,12,86,0
Eli Sanders,144541,HB,NEW MEXICO,12,27.6,0,241,77.8,74.8,61.9,0,1,51,22.5,23.4,99.0,0,1,0,127,0,0,0,460,56,239,0,0,71,1
Evan King,165418,TE,BUFFALO,10,79.9,0,126,46.7,70.3,45.9,0,1,14,31.1,33.3,96.4,0,1,0,127,0,0,0,159,16,48,0,0,111,121
Cade McDonald,101725,WR,MIAMI OH,10,30.6,0,221,73.5,,63.8,0,0,0,0.0,0.0,,1,0,0,127,0,0,0,415,0,287,0,0,127,10
Jatavius Shivers,175929,T,S CAROLINA,7,99.2,0,289,54.1,46.9,54.8,1,7,55,98.2,98.3,90.9,0,9,1,127,0,0,22,128,58,59,0,94,69,12
Carlos Hernandez,174167,WR,WASH STATE,7,41.4,0,341,67.9,,60.7,0,0,0,0.0,0.0,,0,0,0,127,0,0,0,307,0,180,0,0,127,0
Kenneth Bannister,145246,T,LA TECH,7,100.0,0,208,59.5,64.3,56.2,1,0,59,100.0,100.0,97.5,0,2,1,127,0,0,127,127,61,61,0,0,66,0
Harrison Saint Germain,157647,TE,VA TECH,12,68.6,0,337,47.7,51.2,48.8,0,3,18,25.0,24.7,91.7,2,3,0,127,0,0,3,185,19,77,0,3,108,131
Phil Mafah,144123,HB,CLEMSON,13,19.7,2,140,73.0,56.2,52.1,1,3,64,17.6,19.4,96.9,2,4,0,127,0,0,0,646,76,392,0,0,51,0
Corey Smith,190745,WR,TULSA,11,49.2,1,320,58.4,,62.5,0,0,0,0.0,0.0,,1,0,0,127,0,0,0,258,0,130,0,0,127,0
Grayson Barnes,171301,TE,N ILLINOIS,12,33.8,1,254,52.8,31.3,41.3,1,0,9,3.7,3.9,94.4,1,1,0,127,0,0,0,376,10,257,0,0,117,161
Evan Tengesdahl,173035,G,CINCINNATI,6,100.0,0,138,64.6,40.8,72.1,1,2,64,100.0,100.0,97.7,1,3,0,127,10,87,0,127,69,69,28,0,58,2
Jonah Panoke,97798,WR,HAWAII,12,25.3,0,180,58.0,,66.5,0,0,0,0.0,0.0,,0,0,0,127,0,0,0,501,0,374,0,0,127,7
Jacob Zeno,98014,QB,UAB,4,42.9,0,321,68.0,,60.1,0,0,0,0.0,0.0,,2,0,0,126,0,0,0,294,0,160,0,0,126,0
Anthony Birsa,176506,G,NWESTERN,5,100.0,0,256,63.3,55.2,64.0,0,7,64,100.0,100.0,94.5,0,7,0,126,0,0,0,126,66,66,126,0,60,0
Ashton Jeanty,157196,HB,BOISE ST,12,19.0,0,120,95.4,44.3,58.3,0,7,97,32.1,32.8,95.4,1,8,1,126,0,0,0,662,103,314,0,0,23,0
CJ Campbell,143876,HB,FAU,12,24.2,0,165,79.6,55.5,66.5,1,4,68,23.9,25.2,94.9,0,6,1,126,0,0,0,520,76,302,0,0,50,7
Abdur-Rahmaan Yaseen,129838,WR,USF,8,40.9,0,327,64.8,40.4,65.4,0,0,2,1.2,1.1,100.0,0,0,0,126,0,0,0,308,2,184,0,0,124,6
Braylen Walker,163008,WR,RICE,12,27.2,1,275,53.2,,57.7,0,0,0,0.0,0.0,,3,0,0,126,0,0,0,464,0,338,0,0,126,1
Omari Evans,164168,WR,PENN STATE,13,39.4,0,266,60.9,,58.9,0,0,0,0.0,0.0,,2,0,0,126,0,0,0,320,0,193,0,0,126,0
Dave Iuli,163294,G,OREGON,3,100.0,0,264,56.3,58.8,57.1,0,3,63,100.0,100.0,97.6,1,3,0,126,0,0,0,126,66,66,126,0,60,0
Lawrance Toafili,122421,HB,FLORIDA ST,12,26.3,1,167,62.9,53.9,39.8,0,4,82,26.5,25.9,95.1,1,6,2,126,0,0,0,479,85,328,0,0,41,3
Jacob Stewart,184878,WR,S JOSE ST,12,33.3,0,285,57.7,32.2,51.0,0,0,1,0.4,1.2,100.0,3,0,0,125,0,0,0,375,3,253,0,0,122,54
Justin Holmes,156914,TE,MARSHALL,12,78.1,0,214,58.1,77.0,66.6,0,0,9,22.0,23.9,100.0,0,0,0,125,0,0,0,160,11,46,0,0,114,106
Jairus Mack,145562,WR,CHARLOTTE,12,36.8,0,136,68.9,64.4,61.6,0,0,1,0.5,0.9,100.0,0,0,0,125,0,0,0,340,2,216,0,0,123,3
Jackson Brown,158312,T,PITTSBURGH,4,100.0,0,268,34.5,9.5,57.5,1,4,86,100.0,100.0,92.4,1,9,4,125,0,6,0,125,92,92,0,119,33,0
DJ Giddens,144595,HB,KANSAS ST,12,21.8,0,199,75.7,43.9,52.6,0,4,53,18.6,18.7,90.6,0,7,3,125,0,0,0,573,55,294,0,0,70,0
Lance LeGendre,97779,WR,LA LAFAYET,12,36.8,0,207,81.1,62.1,59.5,0,0,1,0.5,0.5,100.0,2,0,0,125,0,0,0,340,1,215,0,0,124,1
Makai Lemon,174150,WR,USC,11,36.1,0,326,82.2,,55.9,0,0,0,0.0,0.0,,3,0,0,125,0,0,0,346,0,221,0,0,125,0
Carson Goda,153526,TE,ILLINOIS,10,73.1,0,187,54.6,65.9,44.5,0,0,11,20.4,19.3,100.0,0,0,0,125,0,0,0,171,11,57,0,0,114,102
Myles Price,123155,WR,INDIANA,13,37.0,1,190,79.6,,53.4,0,0,0,0.0,0.0,,2,0,0,124,0,0,0,335,0,205,0,0,124,3
Solomon Davis,109517,WR,C MICHIGAN,12,40.4,0,134,67.8,,74.6,0,0,0,0.0,0.0,,0,0,0,124,0,0,0,307,0,179,0,0,124,0
Brandon Engel,157926,WR,AIR FORCE,9,75.2,0,101,60.5,,71.3,0,0,0,0.0,0.0,,1,0,0,124,0,0,0,165,0,41,0,0,124,18
Jonah Coleman,158717,HB,WASHINGTON,12,25.9,0,340,86.1,74.5,56.9,1,3,89,34.5,35.6,97.8,0,4,0,124,0,0,0,479,95,267,0,0,29,0
Luke Reynolds,183611,TE,PENN STATE,13,54.9,0,266,57.7,69.2,48.9,0,0,3,3.1,2.9,100.0,1,0,0,124,0,0,0,226,3,104,0,0,121,113
Ja'Kobi Lane,176638,WR,USC,12,29.7,0,326,69.1,,50.5,0,0,0,0.0,0.0,,1,0,0,123,0,0,0,414,0,291,0,0,123,0
Kendrick Law,157004,WR,ALABAMA,10,48.4,0,103,64.1,,67.4,0,0,0,0.0,0.0,,1,0,0,123,0,0,0,254,0,124,0,0,123,1
Will Kacmarek,145896,TE,OHIO STATE,9,65.8,0,260,66.1,67.8,71.6,0,1,14,19.4,17.9,96.4,1,1,0,123,0,0,1,187,14,78,0,1,109,151
Roman Hemby,144891,HB,MARYLAND,12,22.7,0,215,71.5,39.2,66.9,2,2,67,19.9,21.5,94.0,0,6,2,123,0,0,0,543,78,362,0,0,45,0
Omari Hayes,156520,WR,FAU,11,33.6,0,165,78.3,,72.1,0,0,0,0.0,0.0,,2,0,0,123,0,0,0,366,0,240,0,0,123,7
Vandrevius Jacobs,170341,WR,S CAROLINA,9,45.1,1,289,66.0,,68.9,0,0,0,0.0,0.0,,1,0,0,123,0,0,0,273,0,150,0,0,123,0
Benji Blackburn,193238,TE,STANFORD,12,65.6,0,300,59.3,76.8,71.4,0,0,14,18.7,21.0,100.0,1,0,0,122,0,0,0,186,17,81,0,0,105,126
Drew Biber,145117,TE,PURDUE,12,56.5,0,273,49.4,16.4,37.7,0,3,7,7.4,7.8,78.6,0,3,0,122,0,0,0,216,8,102,0,0,114,143
Christian Moss,144095,WR,KENNESAW,9,48.8,0,200,63.1,,61.5,0,0,0,0.0,0.0,,0,0,0,122,0,0,0,250,0,128,0,0,122,0
Rodrigues Clark,101068,HB,SO MISS,12,33.0,0,296,71.6,74.6,47.8,0,3,66,36.3,37.0,97.7,0,3,0,122,0,0,0,370,71,192,0,0,51,0
London Humphreys,172616,WR,GEORGIA,11,41.6,0,173,61.6,,67.1,0,0,0,0.0,0.0,,0,0,0,122,0,0,0,293,0,171,0,0,122,0
Dominique Henry,163249,WR,FAU,12,44.9,0,165,55.1,,73.6,0,0,0,0.0,0.0,,0,0,0,122,0,0,0,272,0,150,0,0,122,1
Duce Robinson,176642,WR,USC,12,36.7,0,326,74.0,64.2,59.6,0,0,1,0.5,0.5,100.0,0,0,0,122,0,0,0,332,1,211,0,0,121,1
Pearson Baldwin,150307,TE,JVILLE ST,12,79.1,0,196,68.5,59.0,68.4,0,1,7,18.4,17.9,92.9,0,1,0,121,0,0,0,153,7,39,0,0,114,123
Chris Tyree,122913,WR,VIRGINIA,10,32.0,0,335,54.4,67.7,51.0,0,0,1,0.4,0.4,100.0,0,0,0,121,0,0,0,378,1,247,0,0,120,24
Montana Lemonious-Craig,131686,WR,ARIZONA,11,34.0,0,109,54.3,,54.8,0,0,0,0.0,0.0,,0,0,0,121,0,0,0,356,0,234,0,0,121,0
Javien Cuff,97809,WR,BUFFALO,12,57.6,0,126,62.0,,55.7,0,0,0,0.0,0.0,,2,0,0,121,0,0,0,210,0,89,0,0,121,1
Dominic Lovett,146872,WR,GEORGIA,12,25.9,1,173,66.5,,44.6,0,0,0,0.0,0.0,,2,0,0,121,0,0,0,468,0,347,0,0,121,12
Kawika Rogers,163302,G,OREGON,11,100.0,0,264,52.9,37.8,56.3,2,1,42,100.0,100.0,96.4,1,3,0,121,0,29,1,121,46,46,85,1,75,3
Will Anciaux,173090,TE,KANSAS ST,12,70.8,0,199,59.8,74.7,55.3,0,0,7,12.3,12.3,100.0,0,0,0,121,0,0,0,171,7,57,0,2,114,152
Joshua Porter,183447,WR,USF,12,35.6,0,327,55.6,,38.0,0,0,0,0.0,0.0,,0,0,0,121,0,0,0,340,0,218,0,0,121,8
Victor Konopka,129881,TE,RUTGERS,6,77.9,0,278,55.2,56.5,57.2,0,0,21,38.9,39.3,95.2,0,1,1,120,0,0,0,154,22,56,0,0,98,153
Austin Kawecki,157799,G,OKLA STATE,6,100.0,0,262,62.7,78.9,61.3,0,0,65,100.0,100.0,100.0,2,0,0,120,0,68,0,120,68,68,52,0,52,0
Chris Hunter,166993,WR,ARIZONA,12,29.9,0,109,66.8,,63.4,0,0,0,0.0,0.0,,0,0,0,120,0,0,0,401,0,280,0,0,120,1
Justin Erb,184951,TE,WYOMING,12,78.4,0,351,51.9,59.2,58.1,0,0,10,23.8,26.7,100.0,0,0,0,120,0,0,0,153,12,45,0,0,108,130
Trenton Scott,121987,T,TEXAS ST,9,100.0,0,314,67.2,71.5,63.5,0,2,42,100.0,100.0,97.6,0,2,0,120,0,0,0,120,43,43,0,119,77,1
Caleb Driskill,128410,TE,WYOMING,9,94.5,0,351,56.1,73.3,58.2,0,0,8,53.3,58.8,100.0,1,0,0,120,0,0,0,127,10,17,0,0,110,120
